Time,Time Code,Country Name,Country Code,Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS],Domestic general government health expenditure (% of GDP) [SH.XPD.GHED.GD.ZS],"Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Research and development expenditure (% of GDP) [GB.XPD.RSDV.GD.ZS],Poverty headcount ratio at societal poverty line (% of population) [SI.POV.SOPO]
2018,YR2018,Spain,ESP,8.9985857,6.31970644,4.1794900894165,1.25433377164601,1.24151003360748,17.5
2018,YR2018,Sri Lanka,LKA,3.6418879,1.66403663,1.98781001567841,1.73469354853576,0.119489997625351,..
2018,YR2018,St. Kitts and Nevis,KNA,4.89536953,2.24978662,3.03419542312622,..,..,..
2018,YR2018,St. Lucia,LCA,4.17934036,1.98201776,3.33277988433838,..,..,..
2018,YR2018,St. Martin (French part),MAF,..,..,..,..,..,..
2018,YR2018,St. Vincent and the Grenadines,VCT,4.25346231,2.79988337,6.16111660003662,..,..,..
2018,YR2018,Sudan,SDN,4.46358299,1.03918159,..,1.77892402693237,..,..
2018,YR2018,Suriname,SUR,6.68946934,4.56326962,4.92259359359741,..,..,..
2018,YR2018,Sweden,SWE,10.94106293,9.27633858,7.64084005355835,1.03224609210767,3.32105994224548,11.7
2018,YR2018,Switzerland,CHE,11.19891071,3.75385094,4.93008995056152,0.652876569793988,..,12.5
2018,YR2018,Syrian Arab Republic,SYR,3.86612964,1.9727186,..,..,..,..
2018,YR2018,Tajikistan,TJK,7.01381588,1.89692557,5.38508749008179,1.04856527674186,0.0940100029110909,..
2018,YR2018,Tanzania,TZA,4.32878637,1.62666011,3.96343588829041,1.10098116249139,..,51.3
2018,YR2018,Thailand,THA,3.87040329,2.74278641,3.19769406318665,1.32639351547521,1.11373996734619,18.6
2018,YR2018,Timor-Leste,TLS,6.36952639,3.93270636,4.87440967559814,1.31785919815845,..,..
2018,YR2018,Togo,TGO,6.16073656,1.03169048,4.09162998199463,1.96333243100018,..,40
2018,YR2018,Tonga,TON,5.98711967,3.20244789,4.96945524215698,..,..,..
2018,YR2018,Trinidad and Tobago,TTO,6.46674252,3.132231,3.64017295837402,0.703311490455527,0.0813900008797646,..
2018,YR2018,Tunisia,TUN,5.9375186,3.09317708,..,1.97644872011962,0.716449975967407,..
2018,YR2018,Turkiye,TUR,4.12101603,3.18893552,4.29729986190796,2.52369540945235,1.27093005180359,22.3
2018,YR2018,Turkmenistan,TKM,5.55298042,0.98964322,..,..,0.0799999982118607,..
2018,YR2018,Turks and Caicos Islands,TCA,..,..,2.86723041534424,..,..,..
2018,YR2018,Tuvalu,TUV,18.36379242,15.51837921,..,..,..,..
2018,YR2018,Uganda,UGA,4.02143908,0.67458302,2.13052010536194,1.23271304540367,..,..
2018,YR2018,Ukraine,UKR,7.51989269,3.50122428,5.3199200630188,3.63516607992805,0.471130013465881,11.7
2018,YR2018,United Arab Emirates,ARE,4.09854221,2.1139648,..,..,1.26389002799988,12.2
2018,YR2018,United Kingdom,GBR,9.73837566,7.78298426,5.20437002182007,1.94455569473457,2.71124005317688,14.5
2018,YR2018,United States,USA,16.61530876,8.55645943,4.89502000808716,3.30400061907828,2.99044990539551,19.7
2018,YR2018,Uruguay,URY,8.90014267,6.15177822,4.60362005233765,1.97127204651996,0.504840016365051,20.3
2018,YR2018,Uzbekistan,UZB,5.05427122,1.92916954,4.83589315414429,3.5554825523167,0.123939998447895,..
2018,YR2018,Vanuatu,VUT,3.44045591,2.14047551,8.60634708404541,..,..,..
2018,YR2018,"Venezuela, RB",VEN,2.41691327,1.24563158,..,0.150853892569221,..,..
2018,YR2018,Viet Nam,VNM,5.02678823,2.09256196,3.14502310752869,1.80650138874311,..,20.5
2018,YR2018,Virgin Islands (U.S.),VIR,..,..,..,..,..,..
2018,YR2018,West Bank and Gaza,PSE,9.65617657,2.84986925,..,..,..,..
2018,YR2018,"Yemen, Rep.",YEM,5.27201796,0.47027978,..,..,..,..
2018,YR2018,Zambia,ZMB,4.76996708,2.08801126,4.73974990844727,1.43749875079268,..,..
2018,YR2018,Zimbabwe,ZWE,4.65527105,1.58911788,2.05048990249634,1.13781025849235,..,..
2019,YR2019,Afghanistan,AFG,14.83131981,0.49705607,..,1.17096838242129,..,..
2019,YR2019,Albania,ALB,6.86214113,2.92877913,3.91623997688293,1.28080596201472,..,16.3
2019,YR2019,Algeria,DZA,5.41731071,3.27598047,5.57536554336548,5.99994146398572,..,..
2019,YR2019,American Samoa,ASM,..,..,..,..,..,..
2019,YR2019,Andorra,AND,7.323246,5.22278023,3.15060997009277,..,..,..
2019,YR2019,Angola,AGO,2.47518778,1.12356877,2.07306432723999,1.73907233864521,..,..
2019,YR2019,Antigua and Barbuda,ATG,4.40662289,2.57521987,2.30307745933533,..,..,..
2019,YR2019,Argentina,ARG,10.1555109,6.15104055,4.7716498374939,0.699696134379197,0.478130012750626,25.1
2019,YR2019,Armenia,ARM,11.3798008,1.41167367,2.57191228866577,4.78770584078564,0.178540006279945,20.3
2019,YR2019,Aruba,ABW,..,..,4.43504333496094,..,..,..
2019,YR2019,Australia,AUS,10.21285057,7.53557873,5.50858879089355,1.88096042981802,1.82570004463196,..
2019,YR2019,Austria,AUT,10.48753643,7.853508,5.21779012680054,0.75035965749035,3.13264989852905,11.3
2019,YR2019,Azerbaijan,AZE,4.18188763,1.06925082,3.1764600276947,3.8490186357853,0.200130000710487,..
2019,YR2019,"Bahamas, The",BHS,5.86800623,3.04570127,2.6171863079071,..,..,..
2019,YR2019,Bahrain,BHR,3.95980334,2.30751538,2.38460445404053,4.02986101554975,..,..
2019,YR2019,Bangladesh,BGD,2.25762248,0.44679779,1.68138802051544,1.24410082330294,..,..
2019,YR2019,Barbados,BRB,6.12043858,2.74684024,4.0863299369812,..,..,..
2019,YR2019,Belarus,BLR,5.86133814,4.12526941,4.97948980331421,1.39642297566801,0.577329993247986,9.4
2019,YR2019,Belgium,BEL,10.75969219,8.09714699,6.33397006988525,0.888429380863306,3.15659999847412,9.6
2019,YR2019,Belize,BLZ,4.84424496,3.33167744,5.96499013900757,1.01069424875085,..,..
2019,YR2019,Benin,BEN,2.50914454,0.31146821,2.96520113945007,0.473313905552082,..,..
2019,YR2019,Bermuda,BMU,..,..,1.92679822444916,..,0.264510005712509,..
2019,YR2019,Bhutan,BTN,3.37511158,2.4829967,4.50982761383057,..,..,..
2019,YR2019,Bolivia,BOL,6.88792992,4.89661789,8.09103965759277,1.45127092717043,..,22.7
2019,YR2019,Bosnia and Herzegovina,BIH,8.92544365,6.13385725,4.04449987411499,0.807324224885322,0.190009996294975,..
2019,YR2019,Botswana,BWA,6.12193203,4.37294102,8.39899635314941,3.08122244554008,..,..
2019,YR2019,Brazil,BRA,9.61449146,3.91701889,5.96346998214722,1.38279724638797,1.21096003055573,29.2
2019,YR2019,British Virgin Islands,VGB,..,..,2.50096988677979,..,..,..
2019,YR2019,Brunei Darussalam,BRN,2.2277422,2.10503411,..,3.07858724948281,..,..
2019,YR2019,Bulgaria,BGR,7.09237671,4.19554281,4.19902992248535,3.13356898891163,0.832740008831024,17.8
2019,YR2019,Burkina Faso,BFA,5.36802721,2.24456501,5.40713691711426,2.2125520849195,0.174349993467331,..
2019,YR2019,Burundi,BDI,9.05010796,2.27517176,5.34668445587158,2.8078168112503,..,..
2019,YR2019,Cabo Verde,CPV,4.47111464,2.79568648,4.16529989242554,0.431864983823163,..,..
2019,YR2019,Cambodia,KHM,5.05801058,1.22948682,2.82565474510193,2.19648130268012,..,..
2019,YR2019,Cameroon,CMR,3.65157914,0.40687224,3.04739952087402,1.06457837839838,..,..
2019,YR2019,Canada,CAN,11.05897045,7.68624496,4.77293014526367,1.28451224366918,1.75577998161316,12.5
2019,YR2019,Cayman Islands,CYM,..,..,1.13670003414154,..,..,..
2019,YR2019,Central African Republic,CAF,7.76140118,0.81895673,1.76792073249817,1.79005408969,..,..
2019,YR2019,Chad,TCD,3.38253808,0.51345044,2.37245798110962,2.13540316157051,..,..
2019,YR2019,Channel Islands,CHI,..,..,..,..,..,..
2019,YR2019,Chile,CHL,9.29919815,4.7671833,5.62630987167358,1.86261660464315,0.342429995536804,..
2019,YR2019,China,CHN,5.3502779,2.99503422,4.05939483642578,1.68291101151296,2.2446300983429,22.2
2019,YR2019,Colombia,COL,7.77954912,5.43606472,..,3.14565669372153,0.322010010480881,29.6
2019,YR2019,Comoros,COM,5.18044472,0.83244753,..,..,..,..
2019,YR2019,"Congo, Dem. Rep.",COD,3.508039,0.55490303,..,0.700795464424695,..,..
2019,YR2019,"Congo, Rep.",COG,2.34771276,1.02925241,3.55946898460388,2.14627657925685,..,..
2019,YR2019,Costa Rica,CRI,7.2212491,5.23799706,6.73808002471924,..,..,24.2
2019,YR2019,Cote d'Ivoire,CIV,3.18916845,0.96328849,3.4130699634552,0.915612640909431,..,..
2019,YR2019,Croatia,HRV,6.7431674,5.49858999,3.92007994651794,1.60350358639622,1.07026994228363,13.8
2019,YR2019,Cuba,CUB,11.08501148,9.86760807,9.04696941375732,..,0.553080022335052,..
2019,YR2019,Curacao,CUW,..,..,..,..,..,..
2019,YR2019,Cyprus,CYP,7.06576538,3.82710981,5.21260023117065,1.78661901313827,0.709450006484985,9.4
2019,YR2019,Czechia,CZE,7.61342955,6.43771982,4.54246997833252,1.15229255021758,1.92734003067017,5.9
2019,YR2019,Denmark,DNK,10.1524353,8.49854755,7.25505018234253,1.29509238115422,2.89685010910034,6.8
2019,YR2019,Djibouti,DJI,2.40641236,1.28230143,..,..,..,..
2019,YR2019,Dominica,DMA,5.16903925,3.33201027,5.53449010848999,..,..,..
2019,YR2019,Dominican Republic,DOM,4.23948717,2.59220481,4.04276895523071,0.689583054746984,..,21
2019,YR2019,Ecuador,ECU,7.80768251,4.89443588,4.2457799911499,2.17005198939516,..,26.8
2019,YR2019,"Egypt, Arab Rep.",EGY,4.5994668,1.29722774,..,1.18097179684711,0.796169996261597,18.5
2019,YR2019,El Salvador,SLV,8.80846119,4.71487188,3.38710999488831,1.18000962074512,0.174769997596741,23.4
2019,YR2019,Equatorial Guinea,GNQ,3.16780853,0.64643157,..,1.30805287179895,..,..
2019,YR2019,Eritrea,ERI,4.64806461,0.74166143,..,..,..,..
2019,YR2019,Estonia,EST,6.81699181,5.069736,5.26041984558105,2.03570397226451,1.62057995796204,10.7
2019,YR2019,Eswatini,SWZ,8.40033817,4.40824461,5.69914817810059,1.89023924327776,..,..
2019,YR2019,Ethiopia,ETH,3.24287128,0.73088509,4.48086929321289,0.579949536835092,..,..
2019,YR2019,Faroe Islands,FRO,..,..,..,..,..,..
2019,YR2019,Fiji,FJI,4.28229284,2.64242482,5.15273189544678,1.43529925860875,..,22.4
2019,YR2019,Finland,FIN,9.17142677,7.35480976,6.41695022583008,1.35371761625629,2.79960989952087,8
2019,YR2019,France,FRA,11.09938431,8.31477833,5.35443019866943,1.8364614707329,2.19179010391235,13
2019,YR2019,French Polynesia,PYF,..,..,..,..,..,..
2019,YR2019,Gabon,GAB,2.7768569,1.67474842,2.8743097782135,1.58653769296167,..,..
2019,YR2019,"Gambia, The",GMB,3.14534926,1.28750503,2.80809712409973,0.769340979399031,..,..
2019,YR2019,Georgia,GEO,6.59411573,2.69142914,3.82985997200012,1.77655401596637,0.281969994306564,27.4
2019,YR2019,Germany,DEU,11.71595001,9.04424477,5.11552000045776,1.26184145004044,3.16701006889343,12.2
2019,YR2019,Ghana,GHA,3.25450468,1.9720608,3.15307116508484,0.343818178617089,..,..
2019,YR2019,Gibraltar,GIB,..,..,..,..,..,..
2019,YR2019,Greece,GRC,8.1982832,3.99754739,3.58612990379333,2.62245307490582,1.27498996257782,17
2019,YR2019,Greenland,GRL,..,..,..,..,..,..
2019,YR2019,Grenada,GRD,4.93189621,2.04134059,..,..,..,..
2019,YR2019,Guam,GUM,..,..,..,..,..,..
2019,YR2019,Guatemala,GTM,6.17443275,2.37253165,3.19297003746033,0.430070763358893,0.0264199990779161,..
2019,YR2019,Guinea,GIN,4.08876228,0.92095226,1.85812997817993,1.48301139097039,..,..
2019,YR2019,Guinea-Bissau,GNB,7.17018223,0.45877996,..,1.53211512931544,..,..
2019,YR2019,Guyana,GUY,4.90331507,2.90384364,..,1.29961278504611,..,..
2019,YR2019,Haiti,HTI,3.91107917,0.40745705,1.75941300392151,0.0859315095445588,..,..
2019,YR2019,Honduras,HND,7.28237152,2.87275672,5.93245983123779,1.56512001524757,0.059969998896122,35.3
2019,YR2019,"Hong Kong SAR, China",HKG,..,..,3.81017994880676,..,0.925570011138916,..
2019,YR2019,Hungary,HUN,6.28167295,4.29198027,4.22488021850586,1.33524248667313,1.47291004657745,13.5
2019,YR2019,Iceland,ISL,8.63996315,7.16506433,7.60129976272583,..,2.34017992019653,..
2019,YR2019,India,IND,2.95299792,1.03550148,3.89732360839844,2.5459982314359,0.659420013427734,..
2019,YR2019,Indonesia,IDN,2.87862897,1.39791656,0.964399099349976,0.728563743551525,0.271290004253387,28.4
2019,YR2019,"Iran, Islamic Rep.",IRN,6.27398872,2.78996778,3.24005007743835,2.11068906242797,0.788290023803711,24.2
2019,YR2019,Iraq,IRQ,4.28182745,2.11395764,..,3.29459128827441,0.032660000026226,..
2019,YR2019,Ireland,IRL,6.71554708,4.98621225,3.2961699962616,0.278905402054922,1.16068005561829,8.8
2019,YR2019,Isle of Man,IMN,..,..,..,..,..,..
2019,YR2019,Israel,ISR,7.17438793,4.65009069,6.04147005081177,5.0884742677873,5.33098983764648,22.7
2019,YR2019,Italy,ITA,8.65633965,6.38360834,4.09527015686035,1.31150962472626,1.461590051651,16.5
2019,YR2019,Jamaica,JAM,6.09761,3.97861576,5.16364002227783,1.68152578167608,..,..
2019,YR2019,Japan,JPN,10.96998405,9.2108326,3.15533995628357,0.99223146563367,3.2182400226593,15.4
2019,YR2019,Jordan,JOR,7.07244635,3.03746152,2.98847007751465,4.56623750321627,..,..
2019,YR2019,Kazakhstan,KAZ,2.78745699,1.67075241,3.35382127761841,1.02091636689134,0.118409998714924,10.1
2019,YR2019,Kenya,KEN,4.36874676,2.00870633,5.37359189987183,1.1125711791299,..,..
2019,YR2019,Kiribati,KIR,10.16600227,9.23076916,13.7686548233032,..,..,22.6
2019,YR2019,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..
2019,YR2019,"Korea, Rep.",KOR,8.1267519,4.69970036,4.68465995788574,2.6712992167308,4.62702989578247,15.2
2019,YR2019,Kosovo,XKX,..,..,..,0.831727171719462,..,25.4
2019,YR2019,Kuwait,KWT,5.2627306,4.63899755,6.72789573669434,5.42100598376451,0.188010007143021,..
2019,YR2019,Kyrgyz Republic,KGZ,4.25461817,2.18779993,6.07318115234375,1.37591689186647,0.0853499993681908,22.2
2019,YR2019,Lao PDR,LAO,2.60312223,0.96142328,2.12201404571533,..,..,..
2019,YR2019,Latvia,LVA,6.63697243,3.97269797,4.43584012985229,2.0214000784007,0.638469994068146,14.2
2019,YR2019,Lebanon,LBN,8.6936779,4.28537226,2.60026550292969,4.24221838501955,..,..
2019,YR2019,Lesotho,LSO,21.96986771,6.75437784,7.19406890869141,1.87540421655185,..,..
2019,YR2019,Liberia,LBR,8.38325977,1.3562839,2.16508197784424,0.940305253925036,..,..
2019,YR2019,Libya,LBY,5.54773426,3.95533991,..,..,..,..
2019,YR2019,Liechtenstein,LIE,..,..,..,..,5.86833000183105,..
2019,YR2019,Lithuania,LTU,6.98445415,4.54609537,3.9640998840332,1.99554075372468,0.992659986019135,13.8
2019,YR2019,Luxembourg,LUX,5.46495819,4.69288683,3.73606991767883,0.546198379988419,1.18176996707916,13.9
2019,YR2019,"Macao SAR, China",MAC,..,..,3.0654399394989,..,0.247209995985031,..
2019,YR2019,Madagascar,MDG,3.10129309,0.68268955,3.01338386535645,0.545343037675691,..,..
2019,YR2019,Malawi,MWI,6.37021732,1.53329957,..,0.760781826918983,..,75.4
2019,YR2019,Malaysia,MYS,3.83991051,2.00959897,3.97953963279724,0.893413280938052,..,..
2019,YR2019,Maldives,MDV,7.65845585,5.99966478,4.12356948852539,..,..,13.9
2019,YR2019,Mali,MLI,3.82943797,1.1192745,3.55504989624023,2.75271658139503,0.157680004835129,..
2019,YR2019,Malta,MLT,9.07641315,5.6736989,4.8993501663208,0.501868733130497,0.559930026531219,10.9
2019,YR2019,Marshall Islands,MHL,15.0545578,6.69421434,9.92057037353516,..,..,20.5
2019,YR2019,Mauritania,MRT,3.09176588,1.10124004,1.82317996025085,1.99633301217738,..,27.6
2019,YR2019,Mauritius,MUS,5.69508171,2.50442028,4.54195022583008,0.148796738188038,0.35699000954628,..
2019,YR2019,Mexico,MEX,5.29685831,2.60432172,..,0.508905926294583,0.276059985160828,..
2019,YR2019,"Micronesia, Fed. Sts.",FSM,11.89308453,1.75338852,10.2259998321533,..,..,..
2019,YR2019,Moldova,MDA,6.49662447,3.87679625,6.22576999664307,0.362122378852081,0.241449996829033,10.8
2019,YR2019,Monaco,MCO,3.87726593,3.34122825,1.15890002250671,..,..,..
2019,YR2019,Mongolia,MNG,4.49497986,2.11976218,3.65236973762512,0.661538119118052,0.0926999971270561,..
2019,YR2019,Montenegro,MNE,8.32983208,5.06746101,..,1.33441196432034,0.36327999830246,22.4
2019,YR2019,Morocco,MAR,4.9953146,2.02342105,5.00325679779053,2.86579837978571,..,..
2019,YR2019,Mozambique,MOZ,7.90207434,1.8260498,6.2863941192627,1.39914908531853,..,82.2
2019,YR2019,Myanmar,MMR,4.07903337,0.65099633,1.99976003170013,2.18974002099593,0.0834100022912025,..
2019,YR2019,Namibia,NAM,8.39904404,3.62384439,9.32253170013428,3.29742631401913,..,..
2019,YR2019,Nauru,NRU,11.56155682,10.3461647,6.01101303100586,..,..,..
2019,YR2019,Nepal,NPL,4.44524717,1.10283434,3.48568081855774,1.33766548315175,..,..
2019,YR2019,Netherlands,NLD,10.14039612,6.69204426,5.15986013412476,1.31836099648855,2.18435001373291,9.8
2019,YR2019,New Caledonia,NCL,..,..,..,..,..,..
2019,YR2019,New Zealand,NZL,9.50996971,7.19176149,5.17797994613647,1.29316219672736,1.40803003311157,..
2019,YR2019,Nicaragua,NIC,8.50037098,5.2335391,4.59991979598999,0.605020089397565,..,..
2019,YR2019,Niger,NER,5.66642094,2.02236509,3.52622723579407,1.91733600650351,..,..
2019,YR2019,Nigeria,NGA,2.98547053,0.46980387,0.358478993177414,0.459170524387093,0.284440010786057,..
2019,YR2019,North Macedonia,MKD,7.06654119,4.25745583,..,1.15911628553257,0.367830008268356,23.3
2019,YR2019,Northern Mariana Islands,MNP,..,..,..,..,..,..
2019,YR2019,Norway,NOR,10.43807507,8.94719028,7.8645601272583,1.84373537818427,2.13599991798401,9.3
2019,YR2019,Oman,OMN,3.80648994,3.33252549,5.06363010406494,7.43921190765759,0.272549986839294,..
2019,YR2019,Pakistan,PAK,2.84736943,0.94301248,2.21491765975952,3.50584031595126,0.174750000238419,..
2019,YR2019,Palau,PLW,12.14718533,5.71207523,..,..,..,..
2019,YR2019,Panama,PAN,8.13541794,4.61607218,3.09329414367676,..,0.136240005493164,26.6
2019,YR2019,Papua New Guinea,PNG,2.3253386,1.3562634,0.736999988555908,0.362698688154268,..,..
2019,YR2019,Paraguay,PRY,7.16081905,3.31885815,3.48983025550842,0.973840384070445,0.137510001659393,25
2019,YR2019,Peru,PER,5.1381588,3.2498498,3.822429895401,1.20589146228792,0.156959995627403,26
2019,YR2019,Philippines,PHL,4.16646004,1.69175851,3.40748643875122,1.13133132483668,..,..
2019,YR2019,Poland,POL,6.46008492,4.61153126,4.67881011962891,1.97509539032691,1.32334995269775,11.1
2019,YR2019,Portugal,PRT,9.51379871,5.78202772,4.63002014160156,1.37469631433049,1.39561998844147,13.1
2019,YR2019,Puerto Rico (US),PRI,..,..,..,..,..,..
2019,YR2019,Qatar,QAT,3.18468714,2.72214365,2.80378007888794,..,..,..
2019,YR2019,Romania,ROU,5.7142148,4.57936144,3.56695008277893,1.83559871426307,0.476159989833832,22.2
2019,YR2019,Russian Federation,RUS,5.64849091,3.45416045,3.69561433792114,3.86033750437073,1.03531002998352,17
2019,YR2019,Rwanda,RWA,6.26708555,2.51875114,3.23868060112,1.19793121977431,0.758530020713806,..
2019,YR2019,Samoa,WSM,5.64748573,4.32326269,4.39581727981567,..,..,..
2019,YR2019,San Marino,SMR,8.14801598,7.23374033,3.37969994544983,..,..,..
2019,YR2019,Sao Tome and Principe,STP,5.48078823,2.23238039,5.89931058883667,..,..,..
2019,YR2019,Saudi Arabia,SAU,5.46743679,4.03420067,..,7.79458844216861,..,..
2019,YR2019,Senegal,SEN,4.49531031,1.05768847,5.03527021408081,1.52473710605653,..,..
2019,YR2019,Serbia,SRB,8.66552734,5.05642891,3.61647009849548,2.52647074818265,0.886669993400574,19.6
2019,YR2019,Seychelles,SYC,4.35729456,3.17331147,4.05055141448975,1.28748760895455,..,..
2019,YR2019,Sierra Leone,SLE,9.12992668,1.24274659,7.44701194763184,0.672477267518061,..,..
2019,YR2019,Singapore,SGP,4.35299158,2.27452803,2.72951006889343,2.76017573618952,1.88473999500275,..
2019,YR2019,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..
2019,YR2019,Slovak Republic,SVK,6.91964769,5.45377779,4.27311992645264,1.70497144469347,0.822399973869324,10.6
2019,YR2019,Slovenia,SVN,8.49057198,6.14466572,4.89153003692627,1.0543316103123,2.03922009468079,7
2019,YR2019,Solomon Islands,SLB,4.43728065,3.25913024,..,..,..,..
2019,YR2019,Somalia,SOM,2.19059515,0.11928164,..,..,..,..
2019,YR2019,South Africa,ZAF,8.24652576,4.80006361,5.91158008575439,0.882430271670915,0.613039970397949,..
2019,YR2019,South Sudan,SSD,9.03741074,1.00942552,..,3.34971373830548,..,..
2019,YR2019,Spain,ESP,9.1348772,6.44128752,4.23021984100342,1.23270491757212,1.25024998188019,17.5
2019,YR2019,Sri Lanka,LKA,3.89904952,1.84520018,..,1.75219928060225,..,22.8
2019,YR2019,St. Kitts and Nevis,KNA,5.19051361,2.55661297,2.98651361465454,..,..,..
2019,YR2019,St. Lucia,LCA,4.17375898,2.07267833,3.27267003059387,..,..,..
2019,YR2019,St. Martin (French part),MAF,..,..,..,..,..,..
2019,YR2019,St. Vincent and the Grenadines,VCT,4.25543451,2.86912751,..,..,..,..
2019,YR2019,Sudan,SDN,4.57118368,1.03775525,..,1.63015149648972,..,..
2019,YR2019,Suriname,SUR,8.52921391,6.09356403,6.77857303619385,..,..,..
2019,YR2019,Sweden,SWE,10.83224297,9.22085381,7.63851022720337,1.09340922552771,3.38757991790771,11.4
2019,YR2019,Switzerland,CHE,11.42588997,3.82881737,5.01438999176025,0.696324324760463,3.19679999351501,12.1
2019,YR2019,Syrian Arab Republic,SYR,3.94000149,2.09909344,..,..,..,..
2019,YR2019,Tajikistan,TJK,6.9476676,1.89777529,5.48427629470825,0.996966249525976,0.0936700031161308,..
2019,YR2019,Tanzania,TZA,4.02387333,1.6312809,3.59683632850647,1.06236727349414,..,..
2019,YR2019,Thailand,THA,3.78911877,2.71524906,3.02221417427063,1.32729814008386,1.14316999912262,16.7
2019,YR2019,Timor-Leste,TLS,6.02679253,3.47624707,4.17968893051147,1.69575076407375,..,..
2019,YR2019,Togo,TGO,5.91268635,0.89146012,4.20166826248169,3.14621707722131,..,..
2019,YR2019,Tonga,TON,5.42394543,2.89456606,5.27322959899902,..,..,..
2019,YR2019,Trinidad and Tobago,TTO,6.85251093,3.15069008,3.54284954071045,0.755297811389905,0.0595999993383884,..
2019,YR2019,Tunisia,TUN,6.02461243,3.56713367,6.1737322807312,2.38327777746153,0.746580004692078,..
2019,YR2019,Turkiye,TUR,4.35954332,3.38672566,4.44776010513306,2.68985908907877,1.31959998607635,22.7
2019,YR2019,Turkmenistan,TKM,5.5522337,1.00793219,3.12054991722107,..,0.109999999403954,..
2019,YR2019,Turks and Caicos Islands,TCA,..,..,3.02971601486206,..,..,..
2019,YR2019,Tuvalu,TUV,22.02993393,17.16871262,..,..,..,..
2019,YR2019,Uganda,UGA,3.79371166,0.57348579,2.30828070640564,1.744800411186,..,59.8
2019,YR2019,Ukraine,UKR,7.09175062,3.1764276,5.44129991531372,4.06793765037597,0.43384000658989,11.3
2019,YR2019,United Arab Emirates,ARE,4.40291262,2.2531426,3.86020994186401,..,1.31064999103546,..
2019,YR2019,United Kingdom,GBR,9.95388126,7.95722914,5.26115989685059,1.98525373099586,2.67079997062683,14.5
2019,YR2019,United States,USA,16.66125298,8.64202499,4.95746994018555,3.412158459059,3.14703989028931,20
2019,YR2019,Uruguay,URY,9.24069118,6.15435123,4.62833976745605,1.88538746667702,0.568050026893616,20.8
2019,YR2019,Uzbekistan,UZB,5.39747763,2.24462414,6.29534673690796,..,0.113059997558594,..
2019,YR2019,Vanuatu,VUT,3.49615431,1.90414143,1.77407002449036,..,..,32.7
2019,YR2019,"Venezuela, RB",VEN,2.18563724,0.81175309,..,1.79230375763991,..,..
2019,YR2019,Viet Nam,VNM,4.97407484,2.02046871,3.08499836921692,..,0.416519999504089,..
2019,YR2019,Virgin Islands (U.S.),VIR,..,..,..,..,..,..
2019,YR2019,West Bank and Gaza,PSE,9.18576908,3.66190886,..,..,..,..
2019,YR2019,"Yemen, Rep.",YEM,5.83812618,0.48247319,..,..,..,..
2019,YR2019,Zambia,ZMB,6.75330257,2.25830793,4.41824007034302,1.255654723075,..,..
2019,YR2019,Zimbabwe,ZWE,3.23267817,0.46115124,..,0.729567173018744,..,49.2
2020,YR2020,Afghanistan,AFG,15.53361416,1.18621242,..,1.35885692738929,..,..
2020,YR2020,Albania,ALB,7.50389433,2.99000263,3.3422999382019,1.29583570269739,..,16.4
2020,YR2020,Algeria,DZA,5.63831711,3.31185937,6.1939172744751,6.65871082968014,..,..
2020,YR2020,American Samoa,ASM,..,..,..,..,..,..
2020,YR2020,Andorra,AND,8.78673935,6.37670708,2.63213038444519,..,..,..
2020,YR2020,Angola,AGO,3.27488494,1.70036995,2.6674473285675,1.73699395811082,..,..
2020,YR2020,Antigua and Barbuda,ATG,5.72944784,3.56850314,2.99340319633484,..,..,..
2020,YR2020,Argentina,ARG,10.45030594,6.68657732,5.27689981460571,0.734111593948744,0.541260004043579,26.1
2020,YR2020,Armenia,ARM,12.24056244,2.35673714,2.70555996894836,4.98254372367497,0.209199994802475,15.9
2020,YR2020,Aruba,ABW,..,..,..,..,..,..
2020,YR2020,Australia,AUS,10.66040134,7.85518026,5.37828016281128,2.01065640494339,..,..
2020,YR2020,Austria,AUT,11.31641102,8.69678879,5.57126998901367,0.884127145088915,3.20278000831604,12.1
2020,YR2020,Azerbaijan,AZE,5.84817696,2.32817769,4.33204984664917,5.24152602506817,0.223900005221367,..
2020,YR2020,"Bahamas, The",BHS,7.59303093,4.53128958,3.7900116443634,..,..,..
2020,YR2020,Bahrain,BHR,4.7196188,2.96982765,2.55237460136414,4.04564950980392,..,..
2020,YR2020,Bangladesh,BGD,2.27063942,0.40977541,1.76528060436249,1.24468950875224,..,..
2020,YR2020,Barbados,BRB,7.27405739,3.59207964,4.16860008239746,..,..,..
2020,YR2020,Belarus,BLR,6.40607214,4.54088545,4.86263990402222,1.40325859867166,0.539009988307953,8.4
2020,YR2020,Belgium,BEL,11.26481915,8.80051517,6.80185985565186,1.01248470692312,3.39175009727478,9
2020,YR2020,Belize,BLZ,5.35447645,3.80713725,5.2163200378418,1.25112140600777,..,..
2020,YR2020,Benin,BEN,2.7123611,0.51863188,3.09441518783569,0.458762015150415,..,..
2020,YR2020,Bermuda,BMU,..,..,1.89008772373199,..,0.22545999288559,..
2020,YR2020,Bhutan,BTN,4.08451509,3.18623781,5.54341268539429,..,..,..
